1178903	有些小孩在草地上玩。	245694	Some children are playing on the grass.
1178906	一想到蛇就發顫。	33910	The mere thought of a snake makes me shiver.
1178911	四十人的班級當中有十八位女生。	72621	The class of forty includes eighteen girls.
1178931	她的爸爸不來因爲太忙了。	853863	Her dad won't come, he is very busy.
1178933	Tom在Boston長大。	1025625	Tom grew up in Boston.
1178938	我們面對面地坐下。	263012	We sat down face to face.
1178941	那位學生會說些英語。	48913	The student speaks English a little.
1178941	那位學生會說些英語。	2846005	That student knows some English.
1178947	你見過他嗎？	31166	Have you met him already?
1178950	我們住在紐約。	464410	We live in New York.
1178954	打錯電話了。	282835	You've got the wrong number.
1178956	閉眼睡覺。	323793	Close your eyes and go to sleep.
1178960	“我們去打網球把。” “好。”	39393	"Let's play tennis." "Yes let's."
1178962	美國組成五十州。	682067	America is made up of 50 states.
1178963	這裡連夏天也冷。	50904	It is cold there even in summer.
1178964	要不要去中森家看看？	277525	Let's drop in on the Nakamoris'.
1178965	Tom的説明太複雜了。	680553	Tom's explanation was too complex.
1178966	您不可通過。	1110510	You shall not pass.
1178969	這件事很重要。	56714	This matter is of great importance.
1178970	Tom不喜歡吃中國料理。	1026049	Tom doesn't like Chinese food.
1178974	她一看到我就開始哭了。	309974	The moment she saw me, she burst out crying.
1178975	Tom開了一個窗戶。	1164347	Tom opened a window.
1179150	隨便選三本書。	36849	Choose three books at random.
1179151	他的臉紅了。	45285	The man blushed.
1179153	他們是人類。	305371	They are human.
1179155	我要殺你！	1135036	I am going to kill you!
1179156	他們一個一個死亡。	307726	They died one after another.
1179164	我沒有聽過他騙人。	282958	I have never heard him lie.
1179274	我哥哥在一次交通意外中喪生了。	250711	My brother was killed in a traffic accident.
1179276	天不知不覺地暗了下來。	24564	It became dark before I knew it.
1179281	你已經到了可以自給自足的年紀了。	16415	You are now old enough to support yourself.
1179294	如果是這樣的話，就甚麼問題也沒有了，不是嗎？	536942	If so, then there's no problem at all, is there?
1179621	我不是不同情你，但我實在是無能為力。	482693	It's not that I am unsympathetic, but I am not able to help you.
1180652	他被同學欺負。	295241	He was made fun of by his classmates.
1180655	明年四月你英文是不是會已經學了十年了？	264206	By next April will you have studied English for ten years?
1180658	這台電腦的顔色是紅色。	50358	The computer's color is red.
1180661	用望遠鏡能看見星星。	682146	You can see the stars using a telescope.
1180663	我京都去過兩次。	252123	I have been to Kyoto twice.
1180668	我的爸爸現在不在家。	453910	My dad is not home at the moment.
1180671	我們感動到哭了。	23062	We were moved to tears.
1180674	Tom去過波士頓三次了。	1025254	Tom has visited Boston three times.
1180680	山上有個房子。	19876	There is a house on the hill.
1180683	我頭暈。	436583	I feel dizzy.
1180689	世界上有超過一百五十個國家。	271115	There are more than 150 nations in the world.
1180692	我對熱氣很敏感。	258588	I am very sensitive to heat.
1180698	請問他家在哪裡。	285709	Will you tell me the way to his house?
1180698	請問他家在哪裡。	1264992	Would you tell me where his house is?
1180701	必須要賺錢才能買一台個人計算機。	255420	I have to make money to buy a personal computer.
1180703	好暗。	37838	It was so dark.
1180709	Tom是二零一零年五月五日出生的。	680402	Tom was born on May 5, 2010.
1180715	剛才開始下雪。	40153	It began snowing just now.
1180717	到底發生了什麽事。	265233	What actually happened?
1180718	反正已經太晚了。	37646	It's too late, anyhow.
1180719	如果我有時間我會來。	30773	I will come, time permitting.
1180720	安靜！	430128	Be quiet!
1180722	那只鳥是死還是活的？	45013	Is the bird alive or dead?
1180723	她對音樂有興趣。	312741	She is interested in music.
1181747	他很有求知慾。	301450	He is acquisitive of knowledge.
1182071	没关系，以后不这么说就好了。	1213455	It's fine, just make sure you don't say that again.
1182127	我很希望可以说一口地道的中文。	1498723	I really hope that I can speak authentic Chinese.
1182167	你喜欢做菜吗？	953202	Do you like cooking?
1182328	是十月三号。	398977	It's October the third.
1182336	今天你要干什么？	1007952	What are you doing today?
1182719	他的飛機在山上墜毀。	287366	His airplane crashed in the mountains.
1182722	這比我賺得多。	55789	This is more than I have earned.
1182723	雨從昨天晚上下到現在。	26886	It's been raining since last night.
1182725	她去美國了。	310313	She has gone to America.
1182728	你到底有沒有聽我說的話？	599182	Did you listen at all to what I said?
1182731	買票就麻煩你了。	272467	I'll leave it to you to buy the tickets.
1182735	她有兩個叔叔；一個住在京都，一個住在大阪。	308694	She has two uncles; one lives in Kyoto and the other in Osaka.
1182841	如果你辞掉这份工作，你将在自毁后路	245422	If you quit the job, you'll be burning your bridges.
1182842	母亲安抚着她在哭的婴儿	320917	The mother was quieting her crying baby.
1182843	人的幸福不在于他拥有什么，而在于他是什么样的人。	269956	A man's happiness doesn't depend on what he has, but on what he is.
1183054	昨天是歷史，明天是謎團，只有今天是天賜的禮物。那就是它為什麼被稱作「當下」的原因。	1183050	Yesterday is history, tomorrow is a mystery, but today is a gift. That is why it is called the "present".
1183318	我有十只钢笔	370732	I have ten pens.
1183354	它没有超过十二个孩子少。	1183570	She has no more than twelve puppies.
1183355	恩，他有孩子吗？	1183552	En, Does he have any children?
1184101	她穿著一件厚外套以防止冷。	313043	She was wearing a thick coat against the chill.
1184107	明天會下雨嗎？	1213449	Is it going to rain tomorrow?
1184109	我們聽過這首歌。	1288400	We heard this song before.
1184110	你比較喜歡紅酒還是白酒？	1213448	Do you prefer red or white wine?
1184114	他的房子在河邊。	1213446	His house is by a river.
1184117	我冰死了。	1213444	I'm freezing!
1185666	我不能再向你多说什么了。我已经透露太多了。	1360956	I can't tell you any more. I've already said too much.
1185674	我见了一个朋友。	1213443	I saw a friend.
1185676	说实话，我并不喜欢你。	1213440	To be honest, I don't like you at all.
1185681	我边吃饭边看书。	1213439	I eat and read at the same time.
1185709	谋事在人，成事在天。	270367	Man proposes, God disposes.
1185710	上帝死了。我们杀死了他。	1213437	God died. We killed Him.
1185711	上帝创造了世界。	269624	God created the world.
1185712	我信神。	258848	I believe in God.
1185713	你信仰上帝么？	15971	Do you believe in God?
1185716	上帝保佑您！	269618	God bless you!
1185772	我在阿里巴巴工作	1185771	I am working at Alibaba.
1185800	这件事与你无关。	1185801	This issue has nothing to do with you.
1185803	友谊与快乐不可分。	1185804	Friendship and happiness cannot be separated.
1185805	英格兰与苏格兰相邻。	1185806	England and Scotland are neighbours.
1186873	爸爸说，最重要的是我活着。	1213431	Dad says the most important thing is that I'm alive.
1186881	你们能稍微讲慢点么？	1213430	Can you speak a little slower please?
1186884	他走后，我们都很想念他。	1213427	We've really been missing him since he left.
1186888	我有十三只猫。	1213425	I have thirteen cats.
1186904	尽管程序设计师天天都会用到分号，大多数人只把分号用在表情中。	1426765	Where programmers use semi-colons every day, the majority of people only use them in emoticons.
1186906	德意志联邦共和国建立于1949年。	1555177	The Federal Republic of Germany was established in 1949.
1186909	他的眼里流出了泪水。	1213423	Tears fell from his eyes.
1186914	我把爸爸给我的表弄丢了。	1211501	I lost the watch dad gave me.
1186915	我能帮你们什么么？	1211500	Can I help you at all?
1186916	如果你少说多听的话，你一定能学到点什么。	723278	If you would talk less and listen more, you might learn something.
1186916	如果你少说多听的话，你一定能学到点什么。	1213420	If you spoke less and listened more, you'd definitely be able to learn something.
1186918	我从今天一大早起就在等他。	1213417	I've been waiting for him since early this morning.
1186923	你想去哪儿？	38104	Where do you want to go?
1187312	这是花吗？	1187305	Is this a flower?
1187315	我无法判断距离。	19377	I can't judge distance.
1187318	他思考着现代生活的复杂性。	1211494	He's contemplating the complexity of contemporary life.
1187419	你们知道他住在哪里么？	69044	Do you know where he lives?
1187422	我超级迷高尔夫。	1211489	I'm a huge fan of golf.
1187431	我骑车去工作。	1211488	I cycle to work.
1188436	我们一个小时后离开。	1211483	We'll leave in an hour.
1188439	他是一个优秀的作家。	1211526	He's an excellent author.
1188440	他们是职业歌手。	1211482	They're professional singers.
1188444	他算是男孩子中最高的了。	1211525	He's the tallest amongst the boys.
1188445	我是不是应该给你那些书看？	1211481	Should I give you those books to look at?
1188447	我可不想卷入这场纷争中去。	253621	I don't want to be involved in this affair.
1188449	休息结束了！	1211480	Rest time's over!
1188452	虽然听起来很奇怪，但是她说的的确是真的。	1211476	Even though it sounds strange, what she said is true.
1188965	你们在找什么？	16255	What are you looking for?
1189184	我能把这个箱子打开么？	1211473	Can I open this box?
1189409	我睡不着。	1189413	I can't sleep.
1189717	我在吃饭。	1189719	I'm eating.
1189717	我在吃饭。	1484057	I am eating.
1190255	你最好把烟戒掉。	1211472	You really should quit smoking.
1190490	你最喜欢的软饮料是什么？	906884	What's your favorite soft drink?
1192398	那个男孩在跑步。	68203	That boy is running.
1192409	他有一个鸡蛋，他在吃鸡蛋。	434896	He has an egg and is eating it.
1192410	这个男人在吃面包。	853262	The man is eating bread.
1192411	这个男孩子在吃面包。	881343	The boy is eating bread.
1192413	这只猫在吃东西。	1000828	The cat is eating.
1192415	有人在吃东西。	1120818	Somebody is eating.
1192429	她不是小孩。	1191962	She's not a child.
1192442	我的巧克力盒在哪里？	321456	Where's my box of chocolates?
1192448	我爱她。	261221	I love her.
1192573	我是来自兵库大学四十岁的大学生。	856788	I'm a forty-year-old student at Hyogo University.
1192574	所有这些都有助于增加我们的幸福。	62413	All these things serve to add to our happiness.
1192575	图像在镜片中呈反向。	29482	Through the lens the image was inverted.
1192576	我与你的表亲相处甚好。	436609	I get on very well with your cousin.
1192577	克里斯扬起他的剑。	422494	Chris swung his sword!
1192609	当我们濒临死亡，我们应该独处。我们将摒离所有身外之物。世间的朋友们-跟我们的地位，财富和社会层次息息相关的朋友，都将离我们而去，只因我们即将步入黑暗的山谷。那些与陌生人紧紧相连的关系网-我们的亲属、我们的爱人、孩子、兄弟姐妹，还有那些不太亲却有共同朋友的人们，我们也必须要分开。现在，他们并没用离开我们。有一个比兄弟更亲的人-爱他自己也爱世间直到尽头。	414419	When we come to die, we shall be alone. From all our worldly possessions we shall be about to part. Worldly friends — the friends drawn to us by our position, our wealth, or our social qualities, — will leave us as we enter the dark valley. From those bound to us by stronger ties — our kindred, our loved ones, children, brothers, sisters, and from those not less dear to us who have been made our friends because they and we are the friends of the same Saviour, — from them also we must part. Yet not all will leave us. There is One who "sticketh closer than a brother" — One who having loved His own which are in the world loves them to the end.
1192611	他在策划部工作。	295002	He works in the planning section.
1192614	公众意见的平衡仍是他的关切。	271229	The balance of public opinion remains in his favor.
1192617	她在图书馆读一本书。	315264	She is reading a book in the library.
1192621	她不会操作这台机器。	310826	She cannot work this machine.
1193359	她控告他偷她的钱。	314618	She accused him of stealing her money.
1193391	你最好別在那種地方走來走去。	54660	You had better not walk around in such a place.
1193433	所有的花都是纸做的。	434182	All of the flowers are paper.
1193435	我对他们无耻的行径感到厌恶。	279554	I'm annoyed by their impudence.
1193440	在青春期，我厌倦生活，并持续陷入自杀的边缘。然而，在那期间，对数学知识的渴望，使我抑制住了那些负面情绪。	411805	In adolescence, I hated life and was continually on the verge of suicide, from which, however, I was restrained by the desire to know more mathematics.
1193441	汤姆已渐老去，不像从前那样常常出门了。	1025381	Tom has gotten older and he doesn't go out as often as he used to.
1193443	他处理该事宜。	291344	He acted on the matter.
1193446	我打算去妓院做事。	543553	I plan to work in a brothel.
1193448	埃翁多语是客麦隆埃翁多部落所说的语言。	852269	Ewondo is the language spoken by the Ewondo tribe of Cameroon.
1193449	在很多国家，购买和吸食大麻是违法的。	500109	In many countries, buying or smoking cannabis is forbidden by law.
1193451	她说，若我送她红玫瑰，她将与我跳舞。	694399	She said that she would dance with me if I brought her red roses.
1193453	向窗外望去，我看到一辆车驶来。	274183	Looking out the window, I saw a car coming.
1193454	我邀请了二十人参加我们的聚会，但不是所有人都来。	252518	I asked twenty people to my party but not all of them came.
1193455	观众们为他的付出的努力而鼓掌。	687347	The audience applauded his efforts.
1194671	在我的世界上，人人都是小馬駒，他們吃了彩虹之後就會啪地一下拉出蝴蝶。	1194666	In my world everyone’s a pony and they all eat rainbows and poop butterflies.
1194728	你要好好記住他的話。	286098	Bear in mind what he said.
1195524	耶稣恨你。	639201	Jesus hates you.
1201918	你喜欢吃什么巧克力？	1211470	What chocolate do you like to eat?
1201922	我很少这么生气。	1211468	I'm rarely this angry.
1202219	这个我怎么知道？	1211467	How am I supposed to know this?
1202543	你困吗？	317830	Are you tired?
1202543	你困吗？	322709	Are you sleepy?
1202559	大象是巨大的动物。	1211462	The elephant is an enormous creature.
1202583	那是我的裤子。	42103	Those are my trousers.
1202589	他非常醉了。	1211460	He's really drunk.
1202599	不好意思，你叫什么名字？	1211522	Sorry, what's your name?
1204502	他不是故意地做。	293411	He didn't do it on purpose.
1205874	每個人都應該帶自己的午餐。	1211521	Everyone should bring their own lunch.
1205881	主人死後車子歸誰呢？	1211520	Who does the car belong to when the owner dies?
1205882	我不習慣走很長的路。	1211519	I'm not used to walking long distances.
1205884	我被熨斗燙傷了。	1211458	I was burnt by the iron.
1205886	您怎樣看日本的經濟呢？	1211457	What do you think of Japan's economy?
1205888	今晚有空嗎？	1211456	Are you available tonight?
1205889	他終於成了IBM的總經理。	291766	He finally became the president of IBM.
1205890	我們到了。	1211455	We're here!
1205891	您不應該信任這樣的人。	1230643	You shouldn't trust people like this.
1205893	他為自己的孩子能做的都做了。	1211454	He did everything he could for his child.
1205895	老人被店員騙了。	1211453	Old people were tricked by the shop assistant.
1205896	這裡是我們結婚的教堂。	61638	This is the church where we got married.
1205903	叫警察！	1718	Call the police!
1205914	如果一個人在成人前沒有機會習得目標語言，他對該語言的認識達到母語者程度的機會是相當小的。	1230633	If a person has not had a chance to acquire his target language by the time he's an adult, he's unlikely to be able to reach native speaker level in that language.
1205926	先生，我們可以檢查一下您的行李嗎？	1230605	Sir, can we quickly inspect your luggage please?
1205932	好懷念啊。	1211451	Ah, that reminds me of the old days!
1205936	有人會發這個字的音嗎？	1211450	Does anyone know how to pronounce this character?
1205940	木造的房子最容易失火。	1211447	Houses made of wood are the easiest to catch on fire.
1205944	這是冰塊。	1211442	This is ice.
1205946	老虎從動物園中逃出來了。	1211441	The tigers escaped from the zoo.
1205951	你在自己的家裡開心嗎？	1211440	Are you happy at your own home?
1205958	昨天我去了那裡。	257721	I went there yesterday.
1208496	过瘾一个东西和过于那个东西是两回事。	1211514	Getting addicted to something and having too much of something are two different things.
1208497	过于上网不是跟医学或精神病有关的事情。	1208500	Excessive use of the Internet is not a medical or psychiatric issue.
1208502	把它相较于其他有意思的活动：去电影院，看书，散步，跟朋友聊天等等。	1208503	Compare it to other enjoyable activities: going to the cinema, reading books, going for walks, chatting to friends etc.
1208506	做这些事做得太多的人的例子多的是，可是没有说是“瘾症”。	1208509	There are plenty of examples of people who do these things “excessively”, but no-one says those are “addictions”.
1208512	理念没有道理。	1208514	The concept doesn’t make sense.
1208515	“网络成瘾症”这个理念将意味着“网络”是一种可以下定义的活动。	1208516	The concept of “Internet addiction” implies that “the Internet” is some sort of definable activity.
1208520	实际上，网络的作用有着无数的多种多样的。	1208522	In fact, there are countless, varied uses for the Internet.
1208523	网络是一个相通的渠道，而不是物质或具体的活动。	1208524	It’s a communication medium, not a substance or specific activity.
1208525	这个好像说一个人上瘾了“交通”，“艺术”或“政治”。	1208529	It’s like saying that someone is addicted to “transport”, “art” or “politics”.
1208530	我听过在韩国的父母因为忙于玩游戏而让他们的孩子死了的那个例子。	1208532	I’ve heard the example of the parents in Korea who let their child die because they were too busy playing video games.
1208534	我不否认这件事发生了，可是一个例子算不上证据。	1208536	I’m not denying that that happened, but one example doesn’t count as evidence.
1208534	我不否认这件事发生了，可是一个例子算不上证据。	1211433	I'm not denying it happened, but one example can't be called proof.
1208548	那两个人不是因为过于上网而忽视他们的孩子。	1208549	Those people did not neglect their child because they used the Internet too much.
1208550	他们是因为患有一种使他门忽视孩子的基础精神病而过于上网。	1208552	They used the Internet too much because they had some underlying problem that also caused them to neglect their child.
1208553	这显然是将属并列关系的两件事误解成为因果关系了。	1208561	This is an example of confusing two things that have a common cause with one thing that causes another.
1210437	诊断患有“网络成瘾症”的人差不多总是也有其他的困难。	1210439	People “diagnosed” with “Internet addiction” are nearly always diagnosed with other difficulties as well.
1211987	我不爱你。	1213414	I don't love you.
1212085	頭髮想怎麼弄？	1212092	How would you like your hair done?
1212085	頭髮想怎麼弄？	1235962	What kind of hair style would you like?
1214422	有人听到了他洗澡的时候唱歌。	1214423	He was heard singing in the shower.
1214425	有人看到了她在饭馆跟她爱人在一起。	1214426	She was seen at a restaurant with her lover.
1214427	有人认为他们是历史上最伟大的乐队。	1214428	They are considered the greatest rock band in history.
1214429	以前有人以为火星上有智能生物。	1214430	It was once thought that there was intelligent life on Mars.
1214431	医生治疗了他们的降低体温。	1214432	They were treated for hypothermia.
1214433	许多国家的人讲英文。	26292	English is spoken in many countries.
1214435	他们给我们看他们全部的家庭图片。	1214436	We were shown all of their family photos.
1214437	俄罗斯去年发射了一个卫星。	1214438	A satellite was launched in Russia last year.
1214439	Facebook的用户每一秒发一万以上个信息。	1214440	Over ten thousand messages are sent every second on Facebook.
1214441	基督徒认为耶稣是上帝的儿子。	1214443	In Christianity, Jesus is believed to be the son of God.
1214444	很多貧窮的学生得到会计科。	1214445	Many poor students are given bursaries.
1214446	查出了抽烟对身体不好。	1214447	It has been found that smoking is bad for your health.
1214448	据说战争快要结束了。	1214449	It is said that the war will end soon.
1214450	据传总统下个月要辞职了。	1214451	It is rumoured that the Prime Minister will resign next month.
1214747	没有共产党就没有新中国	1214787	There would be no New China without the communist party.
1216054	院子里有三棵树。	2582714	There are three trees in the yard.
1216056	这样的东西很少。	1230599	There are so few things like this.
1216057	外边风刮得很大。	1230597	The wind is really strong outside.
1216058	孩子们很喜欢唱歌。	1230596	Children love to sing.
1216059	昨天晚上冷不冷？	1230595	Was it cold last night?
1216064	我姥姥只喝了点儿汤。	1230594	My grandma just drank a bit of soup.
1216067	他弟弟前天去上海了。	1230591	His younger brother went to Shanghai the day before yesterday.
1216069	我想买几条裤子。	1230589	I want to buy a few pairs of trousers.
1216071	你的手表在哪儿？	1230587	Where's your watch?
1216085	他们都不是司机。	1230548	None of them are drivers.
1216085	他们都不是司机。	1230549	Neither of them are drivers.
1216089	我爷爷每天吃药。	1230545	My grandfather takes medicine every day.
1216091	那个店的菜太贵。	1230543	That restaurant's too expensive.
1216097	我女儿每天睡八个钟头。	1230535	My daughter sleeps eight hours a day.
1216105	我哥哥每天早上七点起床。	1545024	My brother gets up every morning at 7.
1216108	他儿子不在银行工作。	1230532	His son doesn't work at a bank.
1216110	你打算看什么书？	1230531	What book do you plan on reading?
1216113	我男朋友还没有去过长城。	1230530	My boyfriend still hasn't been to the Great Wall.
1216117	一共有十多个学生。	1230528	There are about ten to twenty students in total.
1216122	欢迎您来！	138919	Welcome.
1216123	慢走啊！	324861	Take care!
1216125	一路平安！	435207	Bon voyage!
1216125	一路平安！	1736413	I wish you a good trip!
1216127	好久不见了！	1230521	Long time no see!
1216136	请坐！	1222430	Please sit down!
1216138	很抱歉！	458061	I'm really sorry!
1216142	辛苦啦！	1230517	Good work!
1216146	请原谅！	1230513	Forgive me!
1217027	你说世界语，是不是？	1217104	You speak Esperanto, don't you?
1217027	你说世界语，是不是？	1230509	You speak Esperanto, right?
1218184	这些就是我们做出的决定。	1230508	These are the decisions we've made.
1218190	她比我高得多。	628287	She's way taller than me.
1218191	有人为您服务吗？	1218064	Are you being served?
1218192	我们会在一小时内到达。	73157	We'll arrive there within an hour.
1218193	大自然已充满了谜团。	1216239	Nature is full of mystery.
1218237	那个小姐刚才说粗话啊？	1218211	Did that lady just swear?
1218267	我和她在公司里职位相同，但她赚的钱比我多。	1560311	She and I hold the same position in the company, but she earns more than I do.
1218294	罐头里没有砂糖了。	278429	There is no sugar left in the pot.
1218350	秋天到了。	266339	Autumn is here.
1219096	他們在下棋。	1230504	They're playing chess.
1219097	讀！	1157647	Read!
1219104	但我沒錢。	720436	But I have no money.
1219104	但我沒錢。	1230500	But I don't have any money.
1219341	喝咖啡吧。我觉得很好喝。	1219344	Drink some coffee. It tastes very good, I think.
1219341	喝咖啡吧。我觉得很好喝。	1230497	Have some coffee. I think it's really nice.
1220513	我不想过这样的生活。	1230495	I don't want to live like this.
1220704	总觉得解释的不是很清楚...但我只知道这样...	1220712	I guess what I've said isn't all that clear, but that's the only way I can explain it.
1221048	我從車站搭了一班到旅館的計程車。	256252	I took a taxi from the station to the hotel.
1221240	我根本不認識那女人。	816078	I didn't know the woman at all.
1221259	說的比做的簡單。	239682	Easier said than done.
1221271	這不干你的事！	665819	It's none of your business!
1221327	我以前常抽菸，但現在我戒掉了。	1230492	I used to smoke a lot, but now I've quit.
1221348	當你在指「發明」的時候，不要用「發現」這個字。	73579	Don't use "discover" when you mean "invent".
1221360	你這樣做是錯的。	1221355	You are doing it the wrong way.
1221392	下禮拜我要去拜訪她一下。	1230490	I'm going to visit him next week.
1221404	教授罵了約翰一頓因為他翹了幾堂課。	19010	The professor scolded John for skipping class.
1221450	他雖然年輕卻很值得信賴。	1230489	He might be young but he's trustworthy.
1223755	可能要下雨了。	1230486	It might rain.
1223788	這場演唱會的人真多。	1230485	There are so many people at this concert.
1223801	無論如何，我不會改變我的想法。	1230482	No matter what happens, I'm not changing my mind.
1223812	魚和紅酒不合。	1230480	Fish and red wine don't go well together.
1223813	我希望很快就能見到你。	1230478	I hope I can see you soon.
1223822	我壓力好大，我真想哭。	1230477	I'm under so much pressure, I just want to cry.
1223824	她今天比昨天要好很多。	313819	She is far better today than yesterday.
1224534	你可以閉嘴嗎？	1224528	Can you please shut up?
1224535	她試著打破她孩子說謊的習慣。	313934	She tried to break her child of the habit of lying.
1225632	你每天幾點起床？	1230476	What time do you wake up every day?
1225637	請拋開你那些負面的人生觀。	317770	Let go of your negative outlook on life.
1225638	晚餐之後你才可以看電視。	324617	You can watch TV after supper.
1225643	她唱歌唱得比班上任何一個人好。	310755	She can sing better than anybody else in her class.
1225662	他們在這次的投資中得到百分之八的收益。	307232	They obtained a yield of 8 percent on their investment.
1225667	在多年的思索之下，我終於了解人生的意義就是去尋找人生的意義。我們每個人都是獨特的個體。我們每個人都能找到屬於自己的人生目標。	1225665	After many years of thinking, I came to a conclusion that everyone's meaning of life is actually to find the meaning of life. Every one of us is a unique individual. And every one of us has his own capability to find in his life one particular mission to fulfill.
1225668	藥局在醫院附近。	462858	The pharmacy is near the hospital.
1225669	他很擅長橄欖球。	293329	He is good at rugby.
1225670	如果他說得一口流利的英文，我就請他為我工作。	480328	If he's fluent in English, I'll hire him.
1225672	在夏天的晚上，我們睡得不是很好。	24352	We cannot sleep well on summer nights.
1225673	你在做你覺得對的事嗎?	16834	Are you doing what you think is right?
1225675	貝詩不過是個孩子。	34001	Bess is simply a child.
1225677	現在是不是該開會了？	39351	Shall we start the meeting now?
1225678	你真壞。	1230470	You're terrible.
1225678	你真壞。	1230472	You're so bad.
1225679	他下禮拜要考試。	1151470	He has a test next week.
1225680	情人眼裡出西施。	393871	Beauty is in the eye of the beholder.
1225684	星期天的時候，你不用工作。	1230468	You don't need to work on Sundays.
1225685	你必須在六點鐘時從家中出發。	16818	You have to leave home at six.
1225691	他懷疑我說謊。	297265	He suspects me of telling a lie.
1225692	說她美不如說她可愛。	310024	She is more pretty than beautiful.
1225693	我喜歡吃。	773320	I like to eat.
1225694	請告訴我該怎麼做。	250054	Please advise me what to do.
1225698	聽到這事之後，湯姆為之色變。	37289	Tom heard this and got angry.
1225703	凡事都會改變。	503629	Change is the only constant.
1227050	你會待在牛津多久？	1230463	How long are you going to be in Oxford for?
1227061	你沒有干涉他人事務的權力。	69132	You have no right to interfere in other people's affairs.
1227082	我和我阿姨有種特別的情誼。	682055	I have a special relationship with my aunt.
1227093	我在等他。	260962	I'm waiting for him.
1227100	你可以用我的字典。	69312	You may use my dictionary.
1227100	你可以用我的字典。	984752	You can use my dictionary.
1227104	這房間有兩個衣櫥。	464200	This room has two closets for clothing.
1227107	因為我有點頭疼，所以我早早上床睡覺。	267770	Having a slight headache, I went to bed early.
1227109	來玩捉迷藏吧！	1064354	Let's play hide-and-seek!
1227124	有時候，我還是會想起她。	1230458	I sometimes still think about her.
1227124	有時候，我還是會想起她。	1230459	Sometimes I still miss her.
1227125	沒人回答我的問題。	1242885	No one answered my question.
1227132	我也是這麼想的。	1242884	That's what I thought too.
1227134	我們不希望有人在這裡吃霸王餐。	529638	We don't want any freeloaders around here.
1227135	這是第一次。	54780	This is the first time.
1227141	獨角獸是一種美麗的怪物。	540060	The unicorn is a fabulous monster.
1227147	我倒水進去花瓶裡。	2109209	I filled up the vase with water.
1227241	你最喜歡哪一種人?	38913	What kind of people do you like best?
1227255	你是惡魔的化身。	1227252	You are the devil incarnate.
1228428	你的鞋子在这儿。我的呢？	17264	Your shoes are here. Where are mine?
1228431	月光好亮。	1230455	The moon's so bright.
1228434	我把信递给他。	1230454	I'll give him the letter.
1228436	你可以回家。	1230452	You can go home.
1228436	你可以回家。	1230453	You can come home.
1228438	你累了，我也累了。	1230449	You're tired. I'm also tired.
1228441	他五点钟回来的。	1230447	He came back at five o'clock.
1228441	他五点钟回来的。	1230448	He came back at five.
1228936	有好多學生都沒來學校。	275777	A great many students were absent from school.
1228939	我突然好想大叫。	275778	I felt an impulse to cry out loud.
1228944	你不該大聲說話。	275780	You must not speak loudly.
1228950	當時包柏在洗碗。	33218	Bob was washing the dishes at that time.
1228954	在湯姆欣賞我的新車的同時，一輛卡車撞了過來。	1024010	Tom was admiring my new car at the time the truck crashed into it.
1228959	在巴黎，沒有人能夠理解湯姆的法文。	1024015	Tom was able to make himself understood in French when he visited Paris.
1228961	這些綁匪沒有放棄的跡象。	324509	The kidnappers showed no sign of giving up.
1228964	你不應該屈服在誘惑之下。	324512	You must not yield to temptation.
1228966	玩的時間一多，讀書的時間便少。	324513	More play will mean less time to study.
1228968	玩樂還是讀書，全在你一念之間。	324514	Play or study - the choice is yours.
1228973	二手服飾在時下年輕人之間蔚為風潮。	265804	Wearing second-hand clothes is now popular among young people.
1228982	我不擅長做木工。	1228975	I'm not good at carpentry.
1228994	攝氏零度時水會結冰，對吧？	958723	Water will freeze at zero Celsius, right?
1229001	他們視喬叟為英詩之父。	305906	They referred to Chaucer as the father of English poetry.
1229016	我和她交往幾個月了。	25008	I've been going out with her for months.
1229026	我喜歡甜食。	1229021	I like sweets.
1229509	现在有点慢，能不能等一下？	1230445	It's a bit slow, can you wait for a bit?
1229513	汤姆比我更懂这件事。	1095466	Tom certainly has a better understanding of this matter than I do.
1229827	我们中国的各地方言才是真正的中国话。	1230441	The various dialects of China are what 'Chinese' really is.
1229844	她会说中文，却不会说普通话。	1242882	She can speak a type of Chinese, but she can't speak Mandarin.
1229844	她会说中文，却不会说普通话。	1244490	She can speak Chinese, but she can't speak Mandarin.
1231012	我是昨天搬來的。	1236290	I moved here yesterday.
1231017	這個東西，要是你喜歡，就拿去吧！	1242881	If you like it, you can keep it!
1231021	我買的東西已經都送來了。	1242880	All the things I bought have already arrived.
1231022	現在你可以進去了。	1242879	You may go in now.
1231034	你是跑回來的。	1242878	You ran back here.
1231036	你應該站起來說話。	1573800	You should stand up to speak.
1231042	站起來。	1573801	Stand up.
1231213	放下。	41863	Put it down.
1231214	走開。	433491	Go away.
1231215	穿上.	1231218	Put it on.
1231216	拿走。	1164706	Take it away.
1231222	坐下！別站起來。	1242876	Sit down! Don't stand up.
1231223	他放下東西，就走了。	1242875	He put his things down and left.
1231224	這些東西，我還要用，請你別拿走。	1242874	I still need to use these things, so please don't take them away.
1231225	走開！別在這兒玩兒。	1242873	Get out! Don't play here!
1231670	今晚特别冷。	1242871	It's really cold tonight.
1233191	外面有一个警察想见你。	1233192	There's a policeman outside who wants to see you.
1233193	这正可以说明你是个骗子。	1233194	That just goes to show that you are a liar.
1233195	这证明了你是杀人犯。	1233196	This is proof that you're the murderer.
